"Library","Sample","ID_order","site","from","to","Feature.ID","Confidence","Reads","k","p","c","o","f","g","s"
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","501fafaee6092a370c3ac12cef546d67","0.221879741735925",37,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Hemiptera_7524",NA,NA,NA
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","93fbaeb35bf27f164556db50f99e228a","0.315750696371221",32,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Hemiptera_7524",NA,NA,NA
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","739c4246839a519c84e7af7be8139e72","0.721031559133312",29,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550","Hypocreales_5125",NA,NA,NA
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","507b88a761be428a682b5bf765b03197","0.885251073908748",36,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","91d2d6a2a95b1e44bac74abd48525256","0.469965163010016",29,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Hymenoptera_7399",NA,NA,NA
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","f6bd0ea1ca999b4fcbaf02442add7f1b","0.764678870519537",93,"Eukaryota_2759_kingdom","Oomycota_4762","Oomycota_4762_class","Peronosporales_4776","Peronosporaceae_4777","Pseudoperonospora_143452","Pseudoperonospora_cubensis_143453"
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","611d30603ff818caf45a371a461eb3b2","0.384073404668283",27,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","db800311f5ae69565ec96214053622f1","0.999987270154586",3186,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Cladosporiales_2726946","Cladosporiaceae_452563","Cladosporium_5498","Cladosporium_sphaerospermum_92950"
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","ac2856f0b486761c43a4e56486d97377","0.999999491541673",867,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Coleoptera_7041","Coccinellidae_7080","Harmonia_115356","Harmonia_axyridis_115357"
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","9a4e8fcb141854d158a02347f61b6677","0.948598508015616",592,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Trichoptera_30263","Hydropsychidae_41030","Hydropsyche_50443","Hydropsyche_alternans_3381222"
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","63cdace15ced03181c4ae0254b6b2e84","0.461745657855029",160,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","33f5bd6d5b02ad1a28c9894bea48c392","0.999999998120828",95,"Metazoa_33208","Arthropoda_6656","Arachnida_6854","Trombidiformes_83136","Eriophyidae_70320","Aceria_109362","Aceria_fraxiniflora_2837636"
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","d01ee7e425c5bd0d117afc45dd6a7db3","0.600452871115013",88,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","72c1f7e544aaddea127ec03644dea5de","0.999903661576885",79,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Hemiptera_7524","Miridae_30083","Lygus_30084","Lygus_lineolaris_50650"
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","947d103d0e3192467b5fda6ff37e7146","0.99999999518738",53,"Metazoa_33208","Arthropoda_6656","Arachnida_6854","Araneae_6893","Araneidae_6913","Larinioides_280405","Larinioides_sclopetarius_280406"
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","ef719044363dda683db9afebd8d6f411","0.749336919840533",47,"Viridiplantae_33090","Chlorophyta_3041","Trebouxiophyceae_75966",NA,NA,NA,NA
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","7c52a29f282c5b604c81d08d5511e009","0.695653665404119",42,"Fungi_4751","Basidiomycota_5204","Agaricomycetes_155619","Agaricales_5338","Psathyrellaceae_184208","Candolleomyces_2791032","Candolleomyces_candolleanus_71730"
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","9ab6494525f26ac6e2c23754cc5d46e7","0.671917146307027",40,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","25a84ef92c9e387e8ec2ce0d27007bb6","0.425480820391368",40,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","36ba93cb40fd400f422a040358858620","0.999998383745263",35,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Capnodiales_134362",NA,NA,NA
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","d62b39cf7313031e6463f77e80c29e3d","0.948586312252811",30,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","b38c923dd11370abbfb135451c47188c","0.457005525714186",30,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Cladosporiales_2726946","Cladosporiaceae_452563","Cladosporium_5498","Cladosporium_sphaerospermum_92950"
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","085693cf46b06b7bb3263059a650e789","0.99999155159971",25,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Hymenoptera_7399","Formicidae_36668","Brachymyrmex_46650","Brachymyrmex_depilis_354278"
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","d5fc4373a210715638acd96a57daaa8f","0.205808502552316",25,"Metazoa_33208","Cnidaria_6073",NA,NA,NA,NA,NA
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","060c1bee96c8f17397485ae9a509713d","0.909392058612169",24,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550","Hypocreales_5125","Nectriaceae_110618","Fusarium_5506","Fusarium_oxysporum_5507"
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","79612d7930401da427c7b137154ea360","0.968299585019769",23,"Metazoa_33208","Arthropoda_6656","Collembola_30001","Symphypleona_79705","Bourletiellidae_187607","Deuterosminthurus_1304590","Deuterosminthurus_bicinctus_2041938"
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","219914dfef9a502143b1bafd9cfe322f","0.677806392912311",22,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548","Helotiales_5178","Helotiales_5178_family","Tetracladium_164535","Tetracladium_apiense_164536"
"pt2","PUF.JD.7","PUF_JD_07","Jean-Drapeau","14/08/2024","28/08/2024","7d7e3fb90d173edbb05bc3f8fed6830c","0.189671366652904",21,"Fungi_4751","Basidiomycota_5204","Agaricomycetes_155619","Boletales_68889","Boletaceae_5368","Tylopilus_80671",NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","0c11abb10ca8c4ca6a9466f89d510f2e","0.907238614804815",524,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Hemiptera_7524","Pentatomidae_160513","Glypsus_-21471","Glypsus_conspicuus_-21472"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","eec2170a8f2d0cd7dc3a18841a1ea5c7","0.999999999699554",241,"Fungi_4751","Basidiomycota_5204","Exobasidiomycetes_452283","Microstromatales_162475",NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","b43d19c6734061aba20cde4334b0c772","0.933623859448047",881,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Cladosporiales_2726946","Cladosporiaceae_452563","Cladosporium_5498","Cladosporium_bruhnei_450181"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","bec08d51eb66022d7172c03768d5fd5d","0.937210778414611",773,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Cladosporiales_2726946","Cladosporiaceae_452563","Cladosporium_5498","Cladosporium_cladosporioides_29917"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","5580961b9a41be03abce5562553ec49c","0.419336811656045",5,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","9fef5822b6479afee6e10ef53e9236c2","0.388924696350803",13,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","efe1ce8e8d1b9cdb5da01eb790e3abcc","0.499999775441608",44,"Fungi_4751","Basidiomycota_5204","Microbotryomycetes_162481","Sporidiobolales_231213","Sporidiobolaceae_1799696",NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","945bd633c00552164446ce1c2ba94461","0.947741379948713",51,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","3fce04aacbf052e126e4dab1d663d992","0.999999999008097",21,"Fungi_4751","Ascomycota_4890","Lecanoromycetes_147547","Lecanorales_5197","Parmeliaceae_78060","Hypogymnia_87258","Hypogymnia_vittata_315943"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","a26e6cc23365c60897b7d620c23de990","0.944259328386728",33,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Lepidoptera_7088","Pyralidae_7135","Pionidia_2613197",NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","18afda2e4c3b03e088538500a42aa706","0.14863927909265",15,"Metazoa_33208","Cnidaria_6073",NA,NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","efbf72a920a03347f6407072b84a43f9","0.999459556668486",137,"Fungi_4751","Basidiomycota_5204","Agaricomycetes_155619","Russulales_452342","Peniophoraceae_103393","Peniophora_40463","Peniophora_lycii_154539"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","d3818391d7f0c7a44c0f4151474788c2","0.656932599669466",37,"Fungi_4751","Basidiomycota_5204","Tremellomycetes_155616","Tremellales_5234","Bulleribasidiaceae_1884640","Dioszegia_165440","Dioszegia_changbaiensis_234950"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","5f907557675481632654c893c4e319d5","0.369832764629548",217,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Cladosporiales_2726946","Cladosporiaceae_452563","Cladosporium_5498","Cladosporium_bruhnei_450181"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","04f14f77a764d61e5d32671b18e0f81a","0.999999932452911",16,"Fungi_4751","Basidiomycota_5204","Agaricomycetes_155619","Agaricales_5338","Psathyrellaceae_184208","Coprinellus_184430","Coprinellus_micaceus_71717"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","fffee20f2e55a93f20f18addabd5dbbd","0.499999986638762",19,"Fungi_4751","Basidiomycota_5204","Microbotryomycetes_162481","Sporidiobolales_231213","Sporidiobolaceae_1799696",NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","8bca8da2e780f4ec5677df7b2641d966","0.499999999163392",26,"Fungi_4751","Basidiomycota_5204","Microbotryomycetes_162481","Sporidiobolales_231213","Sporidiobolaceae_1799696",NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","349cecdaccca192a5aa609e9184c3c8e","0.674856366161648",31,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550","Hypocreales_5125",NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","79b84bf70e42f6be893a2d2ef0ae19cd","0.564264147186128",9,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Pleosporales_92860","Shiraiaceae_224418","Shiraia_224419","Shiraia_bambusicola_224420"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","aec35e427b95f1cbf2c6d6503e172a4f","0.279152099836879",29,"Fungi_4751","Ascomycota_4890",NA,NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","186655c711d9c22435d048944254d180","0.999918046946559",56,"Fungi_4751","Basidiomycota_5204","Agaricomycetes_155619","Russulales_452342","Peniophoraceae_103393","Peniophora_40463","Peniophora_lycii_154539"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","e3625b78fc7d223a7bce189dca39f019","0.931434102040716",46,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Pleosporales_92860","Shiraiaceae_224418","Shiraia_224419","Shiraia_bambusicola_224420"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","0818b54bc8491e9ca30cf7de1cc0eedc","0.969990226499893",7,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550","Glomerellales_1028384","Glomerellaceae_681950","Colletotrichum_5455","Colletotrichum_salicis_1209931"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","8270514ad820103cc7adb495857263d0","0.684488549128601",24,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","9c5ec9063b70290cf5721f64c0f037d6","0.509793298304291",9,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","817202ae0291849e610cf2e56e9e17d0","0.275806796010286",13,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","e687b8b090082aecdd85a37d0c9f78f5","0.174357301053287",5,"Fungi_4751","Basidiomycota_5204","Agaricomycetes_155619","Polyporales_5303","Polyporaceae_5317","Picipes_1871912","Picipes_badius_196231"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","e7d472ea7d105bec55df30b734c51227","0.232963869750971",5,"Fungi_4751","Basidiomycota_5204","Agaricomycetes_155619","Agaricales_5338","Squamanitaceae_2976386",NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","3a13958b5940bd7556e5e8359f22fb7a","0.939391726029397",6,"Fungi_4751","Basidiomycota_5204","Microbotryomycetes_162481","Sporidiobolales_231213","Sporidiobolaceae_1799696","Rhodotorula_5533",NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","2c72aa134bb6622494542c060e0516e5","0.355224454937215",9,"Fungi_4751","Ascomycota_4890",NA,NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","d5c8064d146cc9935092de2b025e9dfa","0.999998161889961",138,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Diptera_7147","Asteiidae_286485","Asteia_305551","Asteia_amoena_716597"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","0395dfb8b5b6df263ec5aeefb4ded802","0.950051861599006",7,"Eukaryota_2759_kingdom","Oomycota_4762","Oomycota_4762_class","Albuginales_370421","Albuginaceae_65355","Wilsoniana_572136","Wilsoniana_amaranthi_330680"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","dfea38b4762127bc1ac284cf0ac90cd6","0.984111526315785",7,"Viridiplantae_33090","Streptophyta_35493","Magnoliopsida_3398","Lamiales_4143","Plantaginaceae_156152","Plantago_26867","Plantago_major_29818"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","ddfd319f3d88ba3067d804c949cf1f1a","0.436151395675201",57,"Fungi_4751","Ascomycota_4890",NA,NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","2be55b1ac487700043b8534318099fc3","0.412841930115038",20,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Hemiptera_7524",NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","1df8963871166d02dfbd72ee9059ef6b","0.740589606216373",5,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550","Hypocreales_5125",NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","772e7735929f1c930c6f49b34f2f2409","0.650392512660383",10,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Pleosporales_92860","Shiraiaceae_224418","Shiraia_224419","Shiraia_bambusicola_224420"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","36ceebdf6fca738e99e2752dfd662872","0.416184295898787",16,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548","Helotiales_5178","Mollisiaceae_2755564",NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","bd72b1dd2de5c1b16c7c5872918d9b77","0.618931214573169",24,"Eukaryota_2759_kingdom","Oomycota_4762","Oomycota_4762_class","Albuginales_370421","Albuginaceae_65355","Wilsoniana_572136","Wilsoniana_bliti_642601"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","7e03a0bff83306232a892aafed47b033","0.458730966838673",18,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","9878e109f12c75ef2712c42c3588d69b","0.246829617513969",21,"Metazoa_33208","Arthropoda_6656",NA,NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","67bb67e859efca924a3f7eea717a96ae","0.739508299617196",43,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","3df6caceacff3e53c0058d4dee8ee874","0.397805221041434",10,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","f16af4603c04b422a80207b321215aa2","0.328787156441496",8,"Metazoa_33208","Cnidaria_6073",NA,NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","ac2856f0b486761c43a4e56486d97377","0.999999491541673",8,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Coleoptera_7041","Coccinellidae_7080","Harmonia_115356","Harmonia_axyridis_115357"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","25a84ef92c9e387e8ec2ce0d27007bb6","0.425480820391368",11,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","1658c3c8ca5da7802ed942a6514c3586","0.506929828848345",11,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","fec8eb0a596960fc562f126ef96f1edf","0.517785303801236",35,"Fungi_4751","Basidiomycota_5204","Microbotryomycetes_162481","Sporidiobolales_231213","Sporidiobolaceae_1799696","Rhodotorula_5533",NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","537c1cbbbf0cd94f59e6616e090f51f7","0.968283922612581",30,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","6bf9e5217e21741bbe451efb1e092be9","0.932284841963215",30,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","c76b5fd22c591b4fe9ea672a09365b60","0.216718134914159",22,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","7afc0272acd0fb5b70546491169b0cf9","0.830762097447066",21,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550","Hypocreales_5125","Nectriaceae_110618","Fusarium_5506","Fusarium_fujikuroi_5127"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","5c9798df4a1eac0578316db93ec43ba0","0.49465976108077",20,"Fungi_4751","Basidiomycota_5204","Cystobasidiomycetes_432005","Cystobasidiales_204043","Cystobasidiaceae_34418",NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","cf8dbae3c00f0a24ae53dca30adc2fbe","0.693049347926816",17,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","ec2f6837dcb3fc4e0071d1368685f564","0.974932021487196",16,"Fungi_4751","Basidiomycota_5204","Exobasidiomycetes_452283","Microstromatales_162475","Microstromatales_162475_family","Jaminaea_561108",NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","0394fb9fe84dd78dde19ba16bc390c65","0.598622321267113",15,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550","Glomerellales_1028384","Glomerellaceae_681950","Colletotrichum_5455","Colletotrichum_acutatum_27357"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","e305e093e7218b1e5c557e0f0a956385","0.208717267502961",14,"Fungi_4751","Basidiomycota_5204","Agaricomycetes_155619","Agaricales_5338","Amanitaceae_41954","Amanita_41955","Amanita_pseudoporphyria_67725"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","a59b08269bf9d080cc420de72f1d3177","0.666652108925971",12,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","bef4400db9c5d53cacd95c3b062a6b62","0.526715683047932",11,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","ef327bad0f81eda1cd08852b30664917","0.908837087567223",11,"Fungi_4751","Ascomycota_4890","Eurotiomycetes_147545","Eurotiales_5042","Aspergillaceae_1131492",NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","819b8d00c51c75350e94f7329e807be2","0.999999996252185",10,"Fungi_4751","Basidiomycota_5204","Microbotryomycetes_162481","Sporidiobolales_231213","Sporidiobolaceae_1799696","Rhodotorula_5533",NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","507e2691ae44df03cb496126919c7205","0.24991179655672",10,"Metazoa_33208","Arthropoda_6656",NA,NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","cdae3df2260b66d0acaaa2f9fb3db543","0.999999999915261",10,"Eukaryota_2759_kingdom","Oomycota_4762","Oomycota_4762_class","Peronosporales_4776","Peronosporaceae_4777","Plasmopara_4780","Plasmopara_carveri_3350122"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","752c752e216b68563718ebeba5c7351d","0.481490018703674",9,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Cladosporiales_2726946","Cladosporiaceae_452563","Cladosporium_5498","Cladosporium_anthropophilum_1970646"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","1e939b1e4af6e3c3ab4a78ddc4cec4b2","0.999780804831726",9,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550","Hypocreales_5125",NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","35a2e87382461e916772ffae979b90c4","0.942118746876148",8,"Fungi_4751","Ascomycota_4890","Lecanoromycetes_147547","Lecanorales_5197","Parmeliaceae_78060","Hypogymnia_87258","Hypogymnia_vittata_315943"
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","ac27a3d7c61ea52cbc0f48786533a6b2","0.910851665439913",8,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Lepidoptera_7088","Pyralidae_7135","Pionidia_2613197",NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","fee9e241706bd93d1022ffcf38e93dc7","0.994528641398005",8,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","9e7bedf4ec8c7b2f7be73083c0516653","0.624391132126512",8,"Fungi_4751","Basidiomycota_5204","Agaricomycetes_155619","Agaricales_5338","Psathyrellaceae_184208","Psathyrella_71729",NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","43a7d5b9b553ddeefd86dd6981a83ee1","0.681709995664042",8,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Hymenoptera_7399",NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","dc58b87b271442280c2a8f70c0516751","0.969186324298609",7,"Fungi_4751","Ascomycota_4890","Eurotiomycetes_147545","Eurotiales_5042",NA,NA,NA
"pt2","PUF.BOT.4","PUF_BOT_04","Botanical Garden","28/06/2024","12/07/2024","084cd9f2011c2a34add996bb3d7d941c","0.752340900678358",7,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
